date,symbol,sentiment_signal
10/15/2012,AAPL,6
10/16/2012,AAPL,2
10/17/2012,AAPL,6
10/18/2012,AAPL,6
10/19/2012,AAPL,6
10/20/2012,AAPL,6
10/21/2012,AAPL,1
10/22/2012,MSFT,6
10/22/2012,GOOG,6
10/22/2012,AAPL,-1
10/23/2012,AAPL,-3
10/23/2012,GOOG,-3
10/23/2012,MSFT,6
10/24/2012,GOOG,-1
10/24/2012,MSFT,-3
10/24/2012,AAPL,-1
10/25/2012,MSFT,6
10/25/2012,GOOG,1
10/25/2012,AAPL,-3
10/26/2012,AAPL,-1
10/26/2012,MSFT,6
10/26/2012,GOOG,4
10/27/2012,AAPL,-3
10/27/2012,MSFT,6
10/27/2012,GOOG,1
10/28/2012,GOOG,-3
10/28/2012,MSFT,2
10/28/2012,AAPL,-1
10/29/2012,GOOG,-1
10/29/2012,MSFT,6
10/29/2012,AAPL,4
10/30/2012,AAPL,-1
10/30/2012,GOOG,-3
10/30/2012,MSFT,6
10/31/2012,GOOG,-1
10/31/2012,AAPL,2
10/31/2012,MSFT,4
11/1/2012,MSFT,6
11/1/2012,GOOG,-1
11/1/2012,AAPL,-3
11/2/2012,GOOG,-1
11/2/2012,MSFT,2
11/2/2012,AAPL,6
11/3/2012,GOOG,-1
11/3/2012,MSFT,1
11/3/2012,AAPL,1
11/4/2012,AAPL,-1
11/4/2012,GOOG,2
11/4/2012,MSFT,-1
11/5/2012,GOOG,-3
11/5/2012,AAPL,6
11/5/2012,MSFT,-1
11/6/2012,GOOG,-1
11/6/2012,AAPL,5
11/6/2012,MSFT,-1
11/7/2012,MSFT,-1
11/7/2012,AAPL,4
11/7/2012,GOOG,-1
11/8/2012,MSFT,6
11/8/2012,GOOG,-1
11/8/2012,AAPL,2
11/9/2012,AAPL,3
11/9/2012,MSFT,6
11/9/2012,GOOG,2
11/10/2012,AAPL,6
11/10/2012,MSFT,2
11/10/2012,GOOG,1
11/11/2012,GOOG,1
11/11/2012,MSFT,2
11/11/2012,AAPL,1
11/12/2012,GOOG,-3
11/12/2012,MSFT,2
11/12/2012,AAPL,-1
11/13/2012,MSFT,-1
11/13/2012,AAPL,4
11/13/2012,GOOG,6
11/14/2012,NOK,2
11/14/2012,F,2
11/14/2012,XOM,6
11/14/2012,GOOG,2
11/14/2012,T,6
11/14/2012,FB,-3
11/14/2012,BAC,6
11/14/2012,AAPL,3
11/14/2012,IBM,6
11/14/2012,MSFT,-1
11/14/2012,WMT,6
11/14/2012,GE,6
11/15/2012,IBM,6
11/15/2012,FB,-1
11/15/2012,WMT,-3
11/15/2012,BAC,1
11/15/2012,AAPL,2
11/15/2012,NOK,1
11/15/2012,T,6
11/15/2012,MSFT,-3
11/15/2012,GE,2
11/15/2012,XOM,2
11/15/2012,GOOG,-1
11/15/2012,F,1
11/16/2012,MSFT,-1
11/16/2012,AAPL,-1
11/16/2012,IBM,1
11/16/2012,NOK,1
11/16/2012,WMT,-3
11/16/2012,XOM,6
11/16/2012,FB,1
11/16/2012,T,4
11/16/2012,GOOG,-3
11/16/2012,GE,2
11/16/2012,BAC,-1
11/16/2012,F,6
11/17/2012,GOOG,-1
11/17/2012,BAC,-1
11/17/2012,NOK,1
11/17/2012,F,6
11/17/2012,MSFT,-1
11/17/2012,IBM,1
11/17/2012,GE,6
11/17/2012,WMT,-1
11/17/2012,T,6
11/17/2012,XOM,6
11/17/2012,AAPL,-1
11/17/2012,FB,6
11/18/2012,IBM,1
11/18/2012,FB,4
11/18/2012,GOOG,-1
11/18/2012,BAC,-1
11/18/2012,MSFT,4
11/18/2012,GE,6
11/18/2012,WMT,-1
11/18/2012,XOM,6
11/18/2012,T,6
11/18/2012,AAPL,1
11/18/2012,NOK,1
11/18/2012,F,6
11/19/2012,F,-1
11/19/2012,FB,4
11/19/2012,NOK,1
11/19/2012,AAPL,3
11/19/2012,IBM,1
11/19/2012,MSFT,4
11/19/2012,GE,6
11/19/2012,WMT,-1
11/19/2012,BAC,6
11/19/2012,T,6
11/19/2012,GOOG,6
11/19/2012,XOM,1
11/20/2012,AAPL,-1
11/20/2012,F,4
11/20/2012,NOK,3
11/20/2012,GE,3
11/20/2012,WMT,-1
11/20/2012,MSFT,3
11/20/2012,GOOG,1
11/20/2012,XOM,1
11/20/2012,BAC,6
11/20/2012,IBM,3
11/20/2012,FB,3
11/20/2012,T,4
11/21/2012,MSFT,-3
11/21/2012,FB,2
11/21/2012,WMT,-1
11/21/2012,NOK,-3
11/21/2012,IBM,1
11/21/2012,AAPL,-1
11/21/2012,XOM,-3
11/21/2012,F,5
11/21/2012,BAC,6
11/21/2012,GOOG,-1
11/21/2012,GE,3
11/21/2012,T,1
11/22/2012,FB,6
11/22/2012,NOK,-3
11/22/2012,MSFT,-1
11/22/2012,GOOG,-1
11/22/2012,T,3
11/22/2012,BAC,6
11/22/2012,WMT,1
11/22/2012,AAPL,2
11/22/2012,IBM,2
11/22/2012,XOM,1
11/22/2012,F,6
11/22/2012,GE,3
11/23/2012,IBM,1
11/23/2012,T,3
11/23/2012,XOM,3
11/23/2012,NOK,-1
11/23/2012,GOOG,4
11/23/2012,GE,6
11/23/2012,BAC,6
11/23/2012,WMT,-3
11/23/2012,MSFT,-1
11/23/2012,FB,6
11/23/2012,AAPL,-3
11/23/2012,F,1
11/24/2012,AAPL,-1
11/24/2012,IBM,-3
11/24/2012,XOM,3
11/24/2012,T,5
11/24/2012,WMT,-1
11/24/2012,FB,4
11/24/2012,MSFT,6
11/24/2012,BAC,6
11/24/2012,GE,4
11/24/2012,GOOG,3
11/24/2012,F,1
11/24/2012,NOK,-3
11/25/2012,BAC,6
11/25/2012,WMT,-1
11/25/2012,GE,4
11/25/2012,NOK,-3
11/25/2012,XOM,3
11/25/2012,FB,1
11/25/2012,T,5
11/25/2012,GOOG,1
11/25/2012,F,2
11/25/2012,MSFT,6
11/25/2012,IBM,-3
11/25/2012,AAPL,-3
11/26/2012,T,6
11/26/2012,F,6
11/26/2012,MSFT,6
11/26/2012,XOM,6
11/26/2012,GE,4
11/26/2012,NOK,-3
11/26/2012,GOOG,5
11/26/2012,IBM,-3
11/26/2012,FB,6
11/26/2012,AAPL,6
11/26/2012,WMT,6
11/26/2012,BAC,2
11/27/2012,NOK,-3
11/27/2012,MSFT,2
11/27/2012,XOM,5
11/27/2012,GE,4
11/27/2012,FB,2
11/27/2012,GOOG,2
11/27/2012,T,6
11/27/2012,BAC,2
11/27/2012,F,6
11/27/2012,WMT,4
11/27/2012,AAPL,1
11/27/2012,IBM,-1
11/28/2012,F,2
11/28/2012,XOM,6
11/28/2012,NOK,-3
11/28/2012,AAPL,-1
11/28/2012,WMT,4
11/28/2012,GOOG,-3
11/28/2012,T,1
11/28/2012,MSFT,1
11/28/2012,FB,-1
11/28/2012,BAC,2
11/28/2012,IBM,-1
11/28/2012,GE,6
11/29/2012,BAC,3
11/29/2012,NOK,-3
11/29/2012,WMT,6
11/29/2012,GOOG,-1
11/29/2012,XOM,-1
11/29/2012,T,2
11/29/2012,GE,6
11/29/2012,IBM,-1
11/29/2012,F,1
11/29/2012,FB,6
11/29/2012,MSFT,-1
11/29/2012,AAPL,6
11/30/2012,BAC,2
11/30/2012,NOK,-1
11/30/2012,IBM,-1
11/30/2012,F,-1
11/30/2012,GOOG,4
11/30/2012,GE,-1
11/30/2012,AAPL,2
11/30/2012,FB,6
11/30/2012,T,-3
11/30/2012,XOM,1
11/30/2012,WMT,6
11/30/2012,MSFT,-1
12/1/2012,XOM,-3
12/1/2012,GE,-1
12/1/2012,AAPL,4
12/1/2012,BAC,2
12/1/2012,F,-3
12/1/2012,IBM,-1
12/1/2012,NOK,-1
12/1/2012,T,1
12/1/2012,GOOG,3
12/1/2012,WMT,6
12/1/2012,MSFT,-1
12/1/2012,FB,4
12/2/2012,SHLD,6
12/2/2012,T,3
12/2/2012,AAPL,6
12/2/2012,BBY,6
12/2/2012,JPM,6
12/2/2012,CMG,6
12/2/2012,COST,6
12/2/2012,GE,-1
12/2/2012,TGT,6
12/2/2012,NOK,-1
12/2/2012,INTC,2
12/2/2012,WMT,6
12/2/2012,AMZN,6
12/2/2012,BAC,2
12/2/2012,SNE,6
12/2/2012,YHOO,6
12/2/2012,MSFT,4
12/2/2012,IBM,-3
12/2/2012,WFC,6
12/2/2012,BKS,6
12/2/2012,TM,6
12/2/2012,NFLX,6
12/2/2012,XOM,-3
12/2/2012,EBAY,6
12/2/2012,M,6
12/2/2012,HD,6
12/2/2012,KR,6
12/2/2012,GOOG,3
12/2/2012,GPS,6
12/2/2012,JWN,6
12/2/2012,F,-1
12/2/2012,WAG,6
12/2/2012,GS,6
12/2/2012,FB,6
12/2/2012,KSS,6
12/3/2012,KSS,6
12/3/2012,GS,6
12/3/2012,CMG,6
12/3/2012,JWN,6
12/3/2012,T,3
12/3/2012,GPS,6
12/3/2012,BBY,6
12/3/2012,M,6
12/3/2012,F,-1
12/3/2012,HD,6
12/3/2012,IBM,-1
12/3/2012,NFLX,6
12/3/2012,MSFT,1
12/3/2012,FB,2
12/3/2012,COST,6
12/3/2012,WMT,4
12/3/2012,TM,6
12/3/2012,KR,6
12/3/2012,GE,1
12/3/2012,BAC,-3
12/3/2012,TGT,6
12/3/2012,SNE,6
12/3/2012,YHOO,2
12/3/2012,GOOG,3
12/3/2012,INTC,1
12/3/2012,NOK,-1
12/3/2012,WFC,6
12/3/2012,WAG,6
12/3/2012,DELL,1
12/3/2012,SHLD,6
12/3/2012,AAPL,2
12/3/2012,XOM,-3
12/3/2012,BKS,6
12/3/2012,JPM,6
12/3/2012,EBAY,6
12/3/2012,AMZN,6
12/4/2012,TGT,6
12/4/2012,KSS,6
12/4/2012,MSFT,3
12/4/2012,YHOO,6
12/4/2012,SHLD,6
12/4/2012,TM,6
12/4/2012,WMT,4
12/4/2012,BAC,-1
12/4/2012,GS,6
12/4/2012,FB,3
12/4/2012,NFLX,1
12/4/2012,AMZN,6
12/4/2012,AAPL,1
12/4/2012,CMG,6
12/4/2012,WAG,6
12/4/2012,GE,1
12/4/2012,COST,2
12/4/2012,IBM,3
12/4/2012,KR,6
12/4/2012,GOOG,6
12/4/2012,NOK,-1
12/4/2012,F,-1
12/4/2012,DELL,1
12/4/2012,XOM,3
12/4/2012,GPS,6
12/4/2012,T,-1
12/4/2012,JPM,6
12/4/2012,M,6
12/4/2012,WFC,2
12/4/2012,BBY,6
12/4/2012,SNE,6
12/4/2012,HD,2
12/4/2012,INTC,3
12/4/2012,BKS,6
12/4/2012,JWN,6
12/4/2012,EBAY,6
12/5/2012,MSFT,-1
12/5/2012,TGT,6
12/5/2012,KSS,6
12/5/2012,M,6
12/5/2012,COST,2
12/5/2012,JWN,6
12/5/2012,GE,2
12/5/2012,NOK,-1
12/5/2012,T,-1
12/5/2012,EBAY,3
12/5/2012,YHOO,-1
12/5/2012,IBM,6
12/5/2012,F,-1
12/5/2012,NFLX,-1
12/5/2012,GPS,6
12/5/2012,AMZN,6
12/5/2012,BBY,2
12/5/2012,XOM,3
12/5/2012,AAPL,-1
12/5/2012,WAG,6
12/5/2012,BAC,-1
12/5/2012,DELL,-1
12/5/2012,KR,6
12/5/2012,INTC,-3
12/5/2012,JPM,6
12/5/2012,WMT,1
12/5/2012,TM,2
12/5/2012,FB,2
12/5/2012,HD,2
12/5/2012,SNE,6
12/5/2012,WFC,3
12/5/2012,SHLD,6
12/5/2012,GOOG,1
12/5/2012,CMG,6
12/5/2012,BKS,6
12/5/2012,GS,1
12/6/2012,ATVI,6
12/6/2012,NKE,6
12/6/2012,CIM,6
12/6/2012,BAC,4
12/6/2012,M,2
12/6/2012,DAL,6
12/6/2012,CMG,6
12/6/2012,WMT,1
12/6/2012,CVS,6
12/6/2012,SD,6
12/6/2012,BTU,6
12/6/2012,F,-1
12/6/2012,C,3
12/6/2012,JWN,6
12/6/2012,TM,2
12/6/2012,DLX,6
12/6/2012,ACOM,6
12/6/2012,AAPL,-1
12/6/2012,BMY,6
12/6/2012,ZLC,6
12/6/2012,ABT,6
12/6/2012,KO,6
12/6/2012,KR,6
12/6/2012,FCX,6
12/6/2012,YHOO,1
12/6/2012,NTRI,6
12/6/2012,AZO,6
12/6/2012,AMZN,6
12/6/2012,NOK,3
12/6/2012,ACI,2
12/6/2012,SCHW,6
12/6/2012,WFC,1
12/6/2012,FLWS,6
12/6/2012,EXPR,6
12/6/2012,VALE,6
12/6/2012,URBN,6
12/6/2012,GOOG,-1
12/6/2012,HD,2
12/6/2012,MSFT,-1
12/6/2012,WTW,6
12/6/2012,GRPN,6
12/6/2012,ZNGA,6
12/6/2012,S,6
12/6/2012,RSH,6
12/6/2012,FOSL,6
12/6/2012,DSW,6
12/6/2012,IBM,6
12/6/2012,FL,6
12/6/2012,NLY,6
12/6/2012,AMAT,6
12/6/2012,SIRI,2
12/6/2012,NXY,6
12/6/2012,CAT,6
12/6/2012,GPS,2
12/6/2012,PXP,6
12/6/2012,ANN,6
12/6/2012,SHLD,6
12/6/2012,GE,1
12/6/2012,GMCR,6
12/6/2012,JOSB,6
12/6/2012,ARNA,6
12/6/2012,XOM,-1
12/6/2012,GS,1
12/6/2012,PCCC,6
12/6/2012,BA,6
12/6/2012,JNJ,6
12/6/2012,FB,6
12/6/2012,EMC,6
12/6/2012,COST,2
12/6/2012,GME,6
12/6/2012,VITC,6
12/6/2012,SWY,6
12/6/2012,HOV,6
12/6/2012,AVP,6
12/6/2012,JPM,6
12/6/2012,CAB,6
12/6/2012,KSS,6
12/6/2012,MYL,6
12/6/2012,AMD,6
12/6/2012,TIE,6
12/6/2012,UA,6
12/6/2012,DKS,6
12/6/2012,T,5
12/6/2012,EBAY,3
12/6/2012,INTC,-1
12/6/2012,SFLY,6
12/6/2012,MDLZ,6
12/6/2012,DDS,6
12/6/2012,CMCSA,6
12/6/2012,GWW,6
12/6/2012,ORCL,6
12/6/2012,SKS,6
12/6/2012,FSLR,6
12/6/2012,SCHL,6
12/6/2012,SNE,6
12/6/2012,BKS,6
12/6/2012,MMR,6
12/6/2012,DELL,-3
12/6/2012,QCOM,6
12/6/2012,CSCO,2
12/6/2012,MCP,6
12/6/2012,VPRT,6
12/6/2012,P,6
12/6/2012,VZ,6
12/6/2012,GILD,6
12/6/2012,TXN,6
12/6/2012,PETS,6
12/6/2012,LOW,6
12/6/2012,ARO,6
12/6/2012,DIS,6
12/6/2012,NFLX,-1
12/6/2012,GES,6
12/6/2012,MGM,6
12/6/2012,AIG,6
12/6/2012,RL,6
12/6/2012,TIF,6
12/6/2012,JEF,6
12/6/2012,PFE,6
12/6/2012,WAG,6
12/6/2012,EL,6
12/6/2012,NWSA,6
12/6/2012,BBY,6
12/6/2012,AEO,6
12/6/2012,TGT,2
12/6/2012,HOTT,6
12/6/2012,NILE,6
12/6/2012,SYMC,6
12/6/2012,PETM,6
12/6/2012,COH,6
12/6/2012,JCP,6
12/7/2012,LOW,6
12/7/2012,EXPR,6
12/7/2012,P,2
12/7/2012,ARNA,6
12/7/2012,TIF,6
12/7/2012,SFLY,6
12/7/2012,PXP,6
12/7/2012,PCCC,6
12/7/2012,ACI,2
12/7/2012,SWY,6
12/7/2012,JOSB,6
12/7/2012,KSS,6
12/7/2012,GE,1
12/7/2012,YHOO,3
12/7/2012,SIRI,6
12/7/2012,T,-3
12/7/2012,MDLZ,6
12/7/2012,GPS,2
12/7/2012,EMC,6
12/7/2012,NFLX,-3
12/7/2012,JEF,6
12/7/2012,TGT,1
12/7/2012,JCP,6
12/7/2012,XOM,-3
12/7/2012,AEO,6
12/7/2012,AVP,6
12/7/2012,GILD,6
12/7/2012,HOTT,6
12/7/2012,ZLC,6
12/7/2012,SD,6
12/7/2012,FL,6
12/7/2012,AMD,6
12/7/2012,DKS,6
12/7/2012,GS,1
12/7/2012,EL,6
12/7/2012,CAB,6
12/7/2012,SYMC,6
12/7/2012,FOSL,6
12/7/2012,AZO,6
12/7/2012,PFE,6
12/7/2012,FSLR,6
12/7/2012,BMY,6
12/7/2012,BBY,6
12/7/2012,KR,6
12/7/2012,BKS,6
12/7/2012,FB,-3
12/7/2012,KO,6
12/7/2012,DSW,6
12/7/2012,F,-3
12/7/2012,IBM,1
12/7/2012,BAC,5
12/7/2012,ACOM,6
12/7/2012,AMZN,1
12/7/2012,GOOG,1
12/7/2012,TM,2
12/7/2012,RL,6
12/7/2012,BTU,6
12/7/2012,MMR,6
12/7/2012,MCP,6
12/7/2012,PETM,6
12/7/2012,CAT,6
12/7/2012,GMCR,6
12/7/2012,VITC,6
12/7/2012,ZNGA,2
12/7/2012,HD,2
12/7/2012,SCHW,6
12/7/2012,CMCSA,6
12/7/2012,DAL,6
12/7/2012,S,2
12/7/2012,EBAY,4
12/7/2012,VPRT,6
12/7/2012,NTRI,6
12/7/2012,ORCL,6
12/7/2012,JPM,4
12/7/2012,MYL,6
12/7/2012,WAG,6
12/7/2012,WMT,-1
12/7/2012,GES,6
12/7/2012,MSFT,-1
12/7/2012,VALE,6
12/7/2012,TIE,6
12/7/2012,SNE,6
12/7/2012,C,3
12/7/2012,NOK,6
12/7/2012,DIS,1
12/7/2012,ARO,6
12/7/2012,CMG,6
12/7/2012,CIM,6
12/7/2012,COH,6
12/7/2012,CSCO,1
12/7/2012,URBN,6
12/7/2012,JNJ,6
12/7/2012,QCOM,6
12/7/2012,GWW,6
12/7/2012,SCHL,6
12/7/2012,NKE,6
12/7/2012,ANN,6
12/7/2012,VZ,2
12/7/2012,DDS,6
12/7/2012,ABT,6
12/7/2012,PETS,6
12/7/2012,TXN,6
12/7/2012,BA,3
12/7/2012,WFC,-3
12/7/2012,SHLD,2
12/7/2012,CVS,6
12/7/2012,SKS,6
12/7/2012,NXY,6
12/7/2012,GME,6
12/7/2012,NLY,6
12/7/2012,INTC,-1
12/7/2012,UA,6
12/7/2012,AIG,6
12/7/2012,NWSA,6
12/7/2012,JWN,2
12/7/2012,RSH,6
12/7/2012,MGM,6
12/7/2012,DLX,6
12/7/2012,HOV,6
12/7/2012,WTW,6
12/7/2012,GRPN,6
12/7/2012,NILE,6
12/7/2012,FCX,6
12/7/2012,DELL,-3
12/7/2012,M,1
12/7/2012,COST,3
12/7/2012,AMAT,6
12/7/2012,ATVI,6
12/7/2012,AAPL,-1
12/7/2012,FLWS,6
12/8/2012,KO,6
12/8/2012,AZO,6
12/8/2012,TIE,6
12/8/2012,M,3
12/8/2012,JPM,6
12/8/2012,WFC,-1
12/8/2012,SYMC,6
12/8/2012,FOSL,6
12/8/2012,FB,-3
12/8/2012,SD,6
12/8/2012,ANN,6
12/8/2012,HOTT,6
12/8/2012,F,-3
12/8/2012,VALE,6
12/8/2012,INTC,-1
12/8/2012,DAL,6
12/8/2012,JCP,6
12/8/2012,MSFT,6
12/8/2012,AMZN,2
12/8/2012,BA,3
12/8/2012,SWY,6
12/8/2012,YHOO,3
12/8/2012,MDLZ,6
12/8/2012,EXPR,6
12/8/2012,JNJ,6
12/8/2012,ATVI,6
12/8/2012,GPS,2
12/8/2012,AMD,2
12/8/2012,AVP,6
12/8/2012,LOW,6
12/8/2012,KR,6
12/8/2012,BMY,6
12/8/2012,SIRI,3
12/8/2012,ARNA,6
12/8/2012,GMCR,6
12/8/2012,MCP,6
12/8/2012,DIS,6
12/8/2012,GWW,6
12/8/2012,HD,2
12/8/2012,NFLX,-3
12/8/2012,C,3
12/8/2012,DDS,6
12/8/2012,CIM,6
12/8/2012,MGM,6
12/8/2012,UA,6
12/8/2012,ABT,6
12/8/2012,GME,6
12/8/2012,XOM,-3
12/8/2012,SFLY,6
12/8/2012,GS,1
12/8/2012,ORCL,6
12/8/2012,AEO,6
12/8/2012,WTW,2
12/8/2012,ACI,2
12/8/2012,FSLR,6
12/8/2012,EL,6
12/8/2012,URBN,6
12/8/2012,NWSA,6
12/8/2012,FL,6
12/8/2012,NILE,6
12/8/2012,TM,2
12/8/2012,AMAT,6
12/8/2012,KSS,6
12/8/2012,EBAY,1
12/8/2012,DSW,6
12/8/2012,PFE,2
12/8/2012,COST,1
12/8/2012,CVS,6
12/8/2012,JWN,2
12/8/2012,TIF,6
12/8/2012,RSH,6
12/8/2012,PETS,6
12/8/2012,COH,6
12/8/2012,VZ,2
12/8/2012,MYL,6
12/8/2012,PXP,6
12/8/2012,TGT,1
12/8/2012,S,2
12/8/2012,CSCO,1
12/8/2012,NKE,6
12/8/2012,WMT,-1
12/8/2012,CAB,6
12/8/2012,BBY,6
12/8/2012,ZNGA,2
12/8/2012,GE,-3
12/8/2012,PCCC,6
12/8/2012,NTRI,6
12/8/2012,TXN,6
12/8/2012,MMR,6
12/8/2012,SHLD,2
12/8/2012,VPRT,6
12/8/2012,BAC,5
12/8/2012,FLWS,6
12/8/2012,ARO,6
12/8/2012,BKS,2
12/8/2012,NXY,2
12/8/2012,VITC,6
12/8/2012,AIG,2
12/8/2012,GOOG,-3
12/8/2012,P,2
12/8/2012,CMG,6
12/8/2012,PETM,6
12/8/2012,DKS,6
12/8/2012,SNE,6
12/8/2012,GRPN,2
12/8/2012,JEF,6
12/8/2012,T,-1
12/8/2012,AAPL,2
12/8/2012,GES,6
12/8/2012,CAT,6
12/8/2012,DLX,6
12/8/2012,GILD,6
12/8/2012,JOSB,6
12/8/2012,RL,6
12/8/2012,WAG,6
12/8/2012,HOV,6
12/8/2012,IBM,2
12/8/2012,DELL,-1
12/8/2012,FCX,6
12/8/2012,SCHW,6
12/8/2012,QCOM,6
12/8/2012,NOK,6
12/8/2012,ZLC,6
12/8/2012,SCHL,6
12/8/2012,NLY,6
12/8/2012,CMCSA,6
12/8/2012,SKS,6
12/8/2012,EMC,6
12/8/2012,ACOM,6
12/8/2012,BTU,6
12/9/2012,ARNA,6
12/9/2012,JOSB,6
12/9/2012,VITC,6
12/9/2012,TIF,6
12/9/2012,ATVI,6
12/9/2012,DDS,6
12/9/2012,SKS,6
12/9/2012,MMR,6
12/9/2012,MCP,6
12/9/2012,HOTT,6
12/9/2012,SIRI,6
12/9/2012,GPS,2
12/9/2012,CMG,6
12/9/2012,P,6
12/9/2012,CIM,6
12/9/2012,MYL,6
12/9/2012,T,-1
12/9/2012,AMZN,2
12/9/2012,PFE,2
12/9/2012,TXN,6
12/9/2012,BKS,2
12/9/2012,JPM,6
12/9/2012,UA,6
12/9/2012,PXP,6
12/9/2012,SYMC,6
12/9/2012,NFLX,-3
12/9/2012,ZLC,6
12/9/2012,NKE,6
12/9/2012,VPRT,6
12/9/2012,YHOO,3
12/9/2012,AVP,6
12/9/2012,PETS,6
12/9/2012,GWW,6
12/9/2012,FCX,6
12/9/2012,BTU,6
12/9/2012,BBY,6
12/9/2012,GES,6
12/9/2012,EL,6
12/9/2012,ARO,6
12/9/2012,URBN,6
12/9/2012,INTC,-1
12/9/2012,DLX,6
12/9/2012,SD,2
12/9/2012,FL,6
12/9/2012,JWN,2
12/9/2012,NLY,6
12/9/2012,ORCL,6
12/9/2012,EMC,6
12/9/2012,RL,6
12/9/2012,JNJ,6
12/9/2012,FOSL,6
12/9/2012,C,6
12/9/2012,NTRI,6
12/9/2012,S,2
12/9/2012,HOV,6
12/9/2012,SWY,6
12/9/2012,FSLR,6
12/9/2012,F,-1
12/9/2012,NILE,6
12/9/2012,CMCSA,6
12/9/2012,KR,6
12/9/2012,TM,1
12/9/2012,AMD,2
12/9/2012,SFLY,6
12/9/2012,AEO,6
12/9/2012,TIE,6
12/9/2012,AAPL,3
12/9/2012,FB,-1
12/9/2012,AIG,2
12/9/2012,CSCO,1
12/9/2012,MDLZ,6
12/9/2012,GOOG,-3
12/9/2012,BAC,2
12/9/2012,NWSA,6
12/9/2012,EXPR,6
12/9/2012,ANN,6
12/9/2012,FLWS,6
12/9/2012,CAB,6
12/9/2012,KSS,6
12/9/2012,BMY,6
12/9/2012,VALE,6
12/9/2012,TGT,1
12/9/2012,CAT,6
12/9/2012,DAL,2
12/9/2012,GMCR,6
12/9/2012,GS,1
12/9/2012,XOM,-3
12/9/2012,QCOM,6
12/9/2012,ABT,6
12/9/2012,CVS,6
12/9/2012,GE,-3
12/9/2012,SHLD,2
12/9/2012,HD,2
12/9/2012,DSW,6
12/9/2012,AZO,6
12/9/2012,VZ,2
12/9/2012,EBAY,1
12/9/2012,COST,1
12/9/2012,JEF,6
12/9/2012,IBM,1
12/9/2012,GILD,6
12/9/2012,SCHL,6
12/9/2012,M,3
12/9/2012,MGM,6
12/9/2012,ACI,2
12/9/2012,GME,6
12/9/2012,WAG,6
12/9/2012,WFC,-3
12/9/2012,NXY,2
12/9/2012,NOK,6
12/9/2012,SCHW,6
12/9/2012,WTW,2
12/9/2012,SNE,2
12/9/2012,JCP,6
12/9/2012,KO,6
12/9/2012,PETM,6
12/9/2012,WMT,-1
12/9/2012,DELL,-1
12/9/2012,BA,1
12/9/2012,LOW,6
12/9/2012,ACOM,6
12/9/2012,PCCC,6
12/9/2012,COH,6
12/9/2012,DIS,6
12/9/2012,AMAT,6
12/9/2012,RSH,6
12/9/2012,GRPN,2
12/9/2012,DKS,6
12/9/2012,ZNGA,2
12/9/2012,MSFT,6
12/10/2012,P,6
12/10/2012,CVS,6
12/10/2012,AVP,6
12/10/2012,GS,-3
12/10/2012,JOSB,6
12/10/2012,JEF,6
12/10/2012,MSFT,1
12/10/2012,MDLZ,6
12/10/2012,NXY,6
12/10/2012,CIM,6
12/10/2012,ARO,6
12/10/2012,SIRI,6
12/10/2012,AIG,1
12/10/2012,DKS,6
12/10/2012,FL,6
12/10/2012,SD,2
12/10/2012,SHLD,2
12/10/2012,ZLC,6
12/10/2012,DLX,6
12/10/2012,TIE,6
12/10/2012,DSW,6
12/10/2012,C,4
12/10/2012,GRPN,2
12/10/2012,FSLR,6
12/10/2012,AEO,6
12/10/2012,TM,1
12/10/2012,SFLY,6
12/10/2012,S,2
12/10/2012,RL,6
12/10/2012,XOM,-3
12/10/2012,SCHL,6
12/10/2012,SKS,6
12/10/2012,ANN,6
12/10/2012,MCP,6
12/10/2012,SCHW,6
12/10/2012,FCX,6
12/10/2012,VZ,6
12/10/2012,KO,6
12/10/2012,ARNA,6
12/10/2012,TXN,6
12/10/2012,PFE,2
12/10/2012,URBN,6
12/10/2012,COH,6
12/10/2012,BA,1
12/10/2012,KR,6
12/10/2012,AZO,6
12/10/2012,SYMC,6
12/10/2012,INTC,-1
12/10/2012,CMG,2
12/10/2012,AMAT,6
12/10/2012,KSS,6
12/10/2012,YHOO,6
12/10/2012,ATVI,6
12/10/2012,UA,6
12/10/2012,DIS,1
12/10/2012,BTU,6
12/10/2012,GES,6
12/10/2012,BKS,2
12/10/2012,BAC,2
12/10/2012,GMCR,6
12/10/2012,EXPR,6
12/10/2012,ZNGA,2
12/10/2012,TGT,1
12/10/2012,DDS,6
12/10/2012,EL,6
12/10/2012,FB,-1
12/10/2012,NILE,6
12/10/2012,CMCSA,6
12/10/2012,CAB,6
12/10/2012,EBAY,6
12/10/2012,FOSL,6
12/10/2012,DELL,-1
12/10/2012,WFC,-1
12/10/2012,PETS,6
12/10/2012,MMR,6
12/10/2012,COST,1
12/10/2012,AMD,2
12/10/2012,BBY,1
12/10/2012,NLY,6
12/10/2012,HOTT,6
12/10/2012,TIF,6
12/10/2012,NKE,2
12/10/2012,WMT,-1
12/10/2012,NOK,6
12/10/2012,FLWS,6
12/10/2012,M,3
12/10/2012,PETM,6
12/10/2012,ACI,2
12/10/2012,GME,6
12/10/2012,F,-1
12/10/2012,JNJ,2
12/10/2012,HD,2
12/10/2012,GILD,6
12/10/2012,GOOG,-1
12/10/2012,WTW,2
12/10/2012,BMY,6
12/10/2012,CAT,6
12/10/2012,NFLX,-1
12/10/2012,NTRI,6
12/10/2012,GPS,2
12/10/2012,SWY,6
12/10/2012,NWSA,6
12/10/2012,SNE,2
