date,symbol,sentiment_signal
2013-01-29,VIAB,6
2013-01-29,DIS,1
2013-01-29,ESV,6
2013-01-29,DG,1
2013-01-29,SWK,6
2013-01-29,SHW,2
2013-01-29,AMAT,6
2013-01-29,ROST,6
2013-01-29,DELL,6
2013-01-29,THC,6
2013-01-29,OI,6
2013-01-29,PCLN,2
2013-01-29,EW,6
2013-01-29,FTI,2
2013-01-29,DVA,2
2013-01-29,AFL,3
2013-01-29,PXP,4
2013-01-29,HES,1
2013-01-29,PBI,2
2013-01-29,IRM,6
2013-01-29,SYK,6
2013-01-29,DOV,6
2013-01-29,AIG,4
2013-01-29,LO,6
2013-01-29,MAS,6
2013-01-29,PSX,2
2013-01-29,CVX,-3
2013-01-29,AGN,1
2013-01-29,JOY,6
2013-01-29,UTX,6
2013-01-29,SBUX,2
2013-01-29,WYNN,1
2013-01-29,HSP,6
2013-01-29,BK,-3
2013-01-29,BIIB,1
2013-01-29,CMI,6
2013-01-29,CHK,6
2013-01-29,XOM,-1
2013-01-29,COH,-1
2013-01-29,NOC,2
2013-01-29,AEE,6
2013-01-29,CSCO,-3
2013-01-29,FISV,3
2013-01-29,GILD,6
2013-01-29,NTRS,2
2013-01-29,CMA,2
2013-01-29,D,2
2013-01-29,MNST,6
2013-01-29,PPL,6
2013-01-29,LM,3
2013-01-29,ACI,-3
2013-01-29,S,4
2013-01-29,GE,4
2013-01-29,KLAC,6
2013-01-29,MRK,1
2013-01-29,PCCC,1
2013-01-29,CCE,2
2013-01-29,CIM,1
2013-01-29,UPS,6
2013-01-29,AZO,1
2013-01-29,GOOG,-1
2013-01-29,OXY,6
2013-01-29,FFIV,6
2013-01-29,BMC,1
2013-01-29,JCI,6
2013-01-29,DFS,2
2013-01-29,SCHW,-1
2013-01-29,PRU,6
2013-01-29,WAG,3
2013-01-29,BSX,1
2013-01-29,APA,2
2013-01-29,BA,5
2013-01-29,AN,6
2013-01-29,VPRT,1
2013-01-29,HOG,1
2013-01-29,AMT,2
2013-01-29,VITC,-1
2013-01-29,YUM,-1
2013-01-29,LUV,-1
2013-01-29,MOLX,6
2013-01-29,WDC,1
2013-01-29,MAT,3
2013-01-29,ABT,1
2013-01-29,BF-B,2
2013-01-29,NRG,2
2013-01-29,CERN,6
2013-01-29,BAX,1
2013-01-29,ARO,3
2013-01-29,AEP,6
2013-01-29,NBR,2
2013-01-29,TE,6
2013-01-29,AES,6
2013-01-29,PXD,2
2013-01-29,AMD,6
2013-01-29,AMP,2
2013-01-29,FLIR,2
2013-01-29,FIS,6
2013-01-29,XRX,2
2013-01-29,EQR,2
2013-01-29,IBM,6
2013-01-29,AXP,6
2013-01-29,FITB,3
2013-01-29,CHRW,2
2013-01-29,M,-1
2013-01-29,PFG,6
2013-01-29,MRO,6
2013-01-29,STX,3
2013-01-29,MDLZ,1
2013-01-29,LEG,6
2013-01-29,FB,2
2013-01-29,HAS,1
2013-01-29,ETFC,1
2013-01-29,JOSB,1
2013-01-29,HPQ,1
2013-01-29,NFLX,2
2013-01-29,PCL,6
2013-01-29,USB,6
2013-01-29,R,6
2013-01-29,SAI,1
2013-01-29,PETS,1
2013-01-29,ACN,3
2013-01-29,TSS,6
2013-01-29,RRC,6
2013-01-29,LYB,6
2013-01-29,PG,6
2013-01-29,MMR,1
2013-01-29,EIX,6
2013-01-29,MKC,2
2013-01-29,PFE,6
2013-01-29,ECL,6
2013-01-29,MCO,2
2013-01-29,L,6
2013-01-29,GCI,2
2013-01-29,NBL,6
2013-01-29,PLD,2
2013-01-29,ATI,2
2013-01-29,CCI,1
2013-01-29,ETN,6
2013-01-29,COL,6
2013-01-29,WM,6
2013-01-29,FCX,-3
2013-01-29,JEC,6
2013-01-29,LRCX,2
2013-01-29,NFX,6
2013-01-29,TWC,1
2013-01-29,EMN,6
2013-01-29,MCD,3
2013-01-29,MA,1
2013-01-29,MS,1
2013-01-29,RHI,6
2013-01-29,TER,6
2013-01-29,BAC,-1
2013-01-29,COV,-1
2013-01-29,TRV,6
2013-01-29,UNP,6
2013-01-29,GT,2
2013-01-29,PCS,6
2013-01-29,TJX,6
2013-01-29,SNE,5
2013-01-29,UNM,6
2013-01-29,WY,6
2013-01-29,INTC,-1
2013-01-29,CI,6
2013-01-29,CF,6
2013-01-29,NILE,1
2013-01-29,MWV,6
2013-01-29,GAS,2
2013-01-29,PETM,-3
2013-01-29,VRSN,6
2013-01-29,PCP,6
2013-01-29,LNC,6
2013-01-29,QCOM,4
2013-01-29,RAI,6
2013-01-29,FRX,2
2013-01-29,SHLD,6
2013-01-29,FOSL,4
2013-01-29,CCL,6
2013-01-29,NTRI,1
2013-01-29,SEE,6
2013-01-29,TWX,2
2013-01-29,CME,3
2013-01-29,STI,6
2013-01-29,KEY,6
2013-01-29,JWN,-1
2013-01-29,VNO,2
2013-01-29,HOTT,2
2013-01-29,ROP,2
2013-01-29,UNH,4
2013-01-29,STT,6
2013-01-29,SNI,6
2013-01-29,WYN,6
2013-01-29,SNA,6
2013-01-29,HIG,6
2013-01-29,HCBK,6
2013-01-29,SWY,-1
2013-01-29,PCG,2
2013-01-29,DNB,6
2013-01-29,PEG,6
2013-01-29,ACE,-1
2013-01-29,SE,2
2013-01-29,SD,-1
2013-01-29,URBN,6
2013-01-29,IFF,6
2013-01-29,MO,6
2013-01-29,HOT,2
2013-01-29,CELG,1
2013-01-29,VALE,6
2013-01-29,CL,6
2013-01-29,ABBV,-1
2013-01-29,SYY,2
2013-01-29,APH,6
2013-01-29,IGT,6
2013-01-29,LMT,3
2013-01-29,WTW,-1
2013-01-30,PXD,2
2013-01-30,XEL,6
2013-01-30,DNR,6
2013-01-30,ZION,6
2013-01-30,KMI,4
2013-01-30,SKS,2
2013-01-30,MCD,6
2013-01-30,PEP,1
2013-01-30,AA,1
2013-01-30,QEP,6
2013-01-30,VMC,2
2013-01-30,LNC,6
2013-01-30,NILE,1
2013-01-30,SNA,6
2013-01-30,CTSH,6
2013-01-30,RHT,1
2013-01-30,CCL,6
2013-01-30,SEE,6
2013-01-30,AXP,6
2013-01-30,SO,2
2013-01-30,BSX,1
2013-01-30,DGX,6
2013-01-30,EW,6
2013-01-30,FISV,3
2013-01-30,FHN,1
2013-01-30,GE,4
2013-01-30,NLY,4
2013-01-30,SPG,2
2013-01-30,OI,6
2013-01-30,MCP,-1
2013-01-30,DFS,2
2013-01-30,WFC,5
2013-01-30,AIV,6
2013-01-30,NBR,2
2013-01-30,GWW,1
2013-01-30,NXY,6
2013-01-30,HON,-1
2013-01-30,AMT,2
2013-01-30,AIZ,6
2013-01-30,UA,-3
2013-01-30,EQR,2
2013-01-30,IVZ,2
2013-01-30,MO,1
2013-01-30,ORLY,6
2013-01-30,ACE,-1
2013-01-30,RSG,6
2013-01-30,HSP,6
2013-01-30,IFF,6
2013-01-30,CI,6
2013-01-30,HIG,6
2013-01-30,AVP,3
2013-01-30,HOV,6
2013-01-30,ALXN,2
2013-01-30,NOK,-1
2013-01-30,JNPR,1
2013-01-30,PNW,6
2013-01-30,ZNGA,2
2013-01-30,APD,3
2013-01-30,PCS,6
2013-01-30,AVY,1
2013-01-30,IRM,6
2013-01-30,PPG,1
2013-01-30,PPL,6
2013-01-30,ICE,6
2013-01-30,PCCC,1
2013-01-30,AEP,6
2013-01-30,CVS,1
2013-01-30,WAT,6
2013-01-30,GNW,3
2013-01-30,MCO,2
2013-01-30,KIM,6
2013-01-30,SRCL,6
2013-01-30,BHI,-1
2013-01-30,NKE,-1
2013-01-30,HNZ,6
2013-01-30,ADP,6
2013-01-30,XLNX,6
2013-01-30,GCI,2
2013-01-30,ARO,6
2013-01-30,JWN,-1
2013-01-30,MWV,6
2013-01-30,SFLY,1
2013-01-30,GPS,-1
2013-01-30,NFLX,1
2013-01-30,DDS,3
2013-01-30,JEF,-1
2013-01-30,DRI,2
2013-01-30,TWX,2
2013-01-30,SE,2
2013-01-30,TIBX,6
2013-01-30,HPQ,3
2013-01-30,OXY,6
2013-01-30,VRSN,6
2013-01-30,TJX,6
2013-01-30,LEG,2
2013-01-30,MRK,4
2013-01-30,ATI,2
2013-01-30,SHW,2
2013-01-30,DAL,5
2013-01-30,MMM,6
2013-01-30,C,6
2013-01-30,JDSU,1
2013-01-30,BDX,6
2013-01-30,DKS,-1
2013-01-30,IR,6
2013-01-30,RL,6
2013-01-30,FDX,4
2013-01-30,MRO,6
2013-01-30,GRPN,-1
2013-01-30,DNB,6
2013-01-30,HUM,3
2013-01-30,MDLZ,1
2013-01-30,UPS,6
2013-01-30,STZ,6
2013-01-30,WDC,1
2013-01-30,OKE,2
2013-01-30,LH,6
2013-01-30,EQT,6
2013-01-30,XOM,-1
2013-01-30,KEY,6
2013-01-30,APC,2
2013-01-30,FLWS,3
2013-01-30,PSX,1
2013-01-30,IGT,4
2013-01-30,DVA,3
2013-01-30,USB,6
2013-01-30,AMP,2
2013-01-30,TIF,-1
2013-01-30,ISRG,-1
2013-01-30,DOW,-1
2013-01-30,BMC,1
2013-01-30,PETM,-1
2013-01-30,CAM,2
2013-01-30,CMCSA,5
2013-01-30,STJ,6
2013-01-30,MMR,-1
2013-01-30,BBBY,6
2013-01-30,A,6
2013-01-30,PXP,4
2013-01-30,ADM,6
2013-01-30,SWY,-1
2013-01-30,CMA,2
2013-01-30,M,4
2013-01-30,CAB,6
2013-01-30,TEL,2
2013-01-30,PKI,6
2013-01-30,SIRI,-1
2013-01-30,PHM,2
2013-01-30,FFIV,6
2013-01-30,GPC,6
2013-01-30,BKS,-1
2013-01-30,MJN,2
2013-01-30,HES,1
2013-01-30,SYY,2
2013-01-30,NSC,6
2013-01-30,PRGO,6
2013-01-30,DHI,3
2013-01-30,PNC,6
2013-01-30,HCN,6
2013-01-30,SPLS,3
2013-01-30,SNI,6
2013-01-30,KO,6
2013-01-30,HOG,1
2013-01-30,HRL,6
2013-01-30,VNO,2
2013-01-30,CFN,6
2013-01-30,WFM,1
2013-01-30,ED,6
2013-01-30,CNP,6
2013-01-30,BA,6
2013-01-30,BXP,6
2013-01-30,ROP,2
2013-01-30,TYC,1
2013-01-30,MA,1
2013-01-30,PGR,2
2013-01-30,EXPD,6
2013-01-30,FLIR,2
2013-01-30,CPB,6
2013-01-30,AMZN,4
2013-01-30,CHK,4
2013-01-30,ARNA,-3
2013-01-30,EXC,3
2013-01-30,GAS,2
2013-01-30,STI,6
2013-01-30,SLB,2
2013-01-30,BBT,1
2013-01-30,PSA,6
2013-01-30,PRU,2
2013-01-30,DLPH,6
2013-01-30,SBUX,5
2013-01-30,NWL,2
2013-01-30,CNX,6
2013-01-30,BAC,4
2013-01-30,ITW,2
2013-01-30,EFX,1
2013-01-30,ANF,1
2013-01-30,MMC,2
2013-01-30,JOSB,1
2013-01-30,SYMC,-1
2013-01-30,ABT,6
2013-01-30,NBL,6
2013-01-30,KMX,2
2013-01-30,PBI,2
2013-01-30,ECL,6
2013-01-30,GLW,1
2013-01-30,BRCM,1
2013-01-30,CSX,-1
2013-01-30,CA,-3
2013-01-30,D,2
2013-01-30,ALL,2
2013-01-30,PFE,6
2013-01-30,ACN,1
2013-01-30,MPC,2
2013-01-30,LO,6
2013-01-30,AN,6
2013-01-30,SIAL,6
2013-01-30,EMR,6
2013-01-30,TRV,6
2013-01-30,SJM,6
2013-01-30,MOLX,6
2013-01-30,WPO,6
2013-01-30,FB,1
2013-01-30,DLX,1
2013-01-30,ATVI,-1
2013-01-30,S,-3
2013-01-30,CF,6
2013-01-30,CVC,6
2013-01-30,VFC,6
2013-01-30,RAI,6
2013-01-30,HRB,1
2013-01-30,NE,6
2013-01-30,NFX,6
2013-01-30,BTU,-1
2013-01-30,RRC,6
2013-01-30,BF-B,2
2013-01-30,BEAM,1
2013-01-30,NYX,6
2013-01-30,DHR,2
2013-01-30,SWN,6
2013-01-30,RSH,-3
2013-01-30,DUK,6
2013-01-30,PCP,3
2013-01-30,TSS,6
2013-01-30,PLD,2
2013-01-30,KSS,6
2013-01-30,COV,6
2013-01-30,AET,3
2013-01-30,EXPR,6
2013-01-30,VZ,6
2013-01-30,ADBE,6
2013-01-30,TSN,2
2013-01-30,CBS,1
2013-01-30,PFG,6
2013-01-30,AAPL,1
2013-01-30,V,1
2013-01-30,MET,6
2013-01-30,LRCX,2
2013-01-30,ABBV,1
2013-01-30,ZMH,2
2013-01-30,HP,2
2013-01-30,GD,1
2013-01-30,TDC,2
2013-01-30,OMC,6
2013-01-30,MSFT,1
2013-01-30,AES,6
2013-01-30,STX,3
2013-01-30,TWC,1
2013-01-30,KR,4
2013-01-30,COG,6
2013-01-30,MDT,2
2013-01-30,VALE,6
2013-01-30,AEE,6
2013-01-30,PNR,1
2013-01-30,MON,1
2013-01-30,VIAB,2
2013-01-30,PH,6
2013-01-30,EMN,6
2013-01-30,WM,2
2013-01-30,FMC,6
2013-01-30,AVB,6
2013-01-30,UNM,6
2013-01-30,LEN,1
2013-01-30,WYNN,1
2013-01-30,PM,2
2013-01-30,TGT,6
2013-01-30,ARG,6
2013-01-30,ESV,2
2013-01-30,EXPE,2
2013-01-30,PCAR,6
2013-01-30,F,-1
2013-01-30,BAX,4
2013-01-30,SLM,6
2013-01-30,AEO,3
2013-01-30,WY,6
2013-01-30,VLO,6
2013-01-30,TMO,2
2013-01-30,JNJ,2
2013-01-30,COF,3
2013-01-30,P,4
2013-01-30,FCX,-1
2013-01-30,TMK,6
2013-01-30,INTC,-1
2013-01-30,GME,6
2013-01-30,APOL,1
2013-01-30,FL,3
2013-01-30,CCI,1
2013-01-30,MSI,1
2013-01-30,NU,6
2013-01-30,UTX,6
2013-01-30,DTV,2
2013-01-30,QCOM,1
2013-01-30,DSW,3
2013-01-30,NTRI,1
2013-01-30,MOS,6
2013-01-30,JCP,-1
2013-01-30,FOSL,4
2013-01-30,R,6
2013-01-30,SHLD,6
2013-01-30,RTN,6
2013-01-30,MHFI,6
2013-01-30,SRE,6
2013-01-30,INTU,1
2013-01-30,PLL,6
2013-01-30,FAST,6
2013-01-30,XL,6
2013-01-30,BIG,1
2013-01-30,MCK,2
2013-01-30,BRK-B,3
2013-01-30,HAR,2
2013-01-30,CSCO,-3
2013-01-30,JEC,6
2013-01-30,WAG,1
2013-01-30,ACOM,6
2013-01-30,CHRW,2
2013-01-30,X,1
2013-01-30,AMAT,6
2013-01-30,NTRS,6
2013-01-30,HD,6
2013-01-30,FITB,3
2013-01-30,LMT,3
2013-01-30,APA,2
2013-01-30,WPX,6
2013-01-30,MCHP,6
2013-01-30,DO,6
2013-01-30,DIS,1
2013-01-30,BWA,2
2013-01-30,MAR,6
2013-01-30,PBCT,6
2013-01-30,CTL,6
2013-01-30,XYL,2
2013-01-30,FTI,2
2013-01-30,MU,1
2013-01-30,FRX,6
2013-01-30,XRAY,6
2013-01-30,SCG,6
2013-01-30,CVX,-1
2013-01-30,CINF,6
2013-01-30,NEM,6
2013-01-30,MAS,6
2013-01-30,XRX,6
2013-01-30,BIIB,1
2013-01-30,ABC,6
2013-01-30,TXT,6
2013-01-30,CAG,6
2013-01-30,LOW,-1
2013-01-30,PCLN,1
2013-01-30,WIN,6
2013-01-30,CMS,6
2013-01-30,MAT,3
2013-01-30,DG,3
2013-01-30,SWK,6
2013-01-30,HOT,2
2013-01-30,FDO,2
2013-01-30,ANN,-1
2013-01-30,HAL,-1
2013-01-30,GS,-1
2013-01-30,CME,3
2013-01-30,KRFT,6
2013-01-30,HBAN,4
2013-01-30,MTB,1
2013-01-30,CMG,-1
2013-01-30,CIM,-3
2013-01-30,CERN,6
2013-01-30,COH,-1
2013-01-30,NWSA,6
2013-01-30,ADI,2
2013-01-30,HAS,1
2013-01-30,AIG,4
2013-01-30,BCR,6
2013-01-30,COST,5
2013-01-30,WMT,2
2013-01-30,CCE,2
2013-01-30,CSC,2
2013-01-30,HRS,6
2013-01-30,PCG,6
2013-01-30,DF,2
2013-01-30,DE,6
2013-01-30,CAH,6
2013-01-30,DISCA,2
2013-01-30,UNH,4
2013-01-30,SNE,6
2013-01-30,AON,2
2013-01-30,LYB,6
2013-01-30,RHI,6
2013-01-30,LLY,1
2013-01-30,MYL,1
2013-01-30,HCBK,2
2013-01-30,MKC,6
2013-01-30,EOG,1
2013-01-30,PCL,6
2013-01-30,WEC,6
2013-01-30,SAI,6
2013-01-30,DPS,2
2013-01-30,BLK,3
2013-01-30,SCHW,-1
2013-01-30,BBY,3
2013-01-30,FLR,6
2013-01-30,VTR,6
2013-01-30,ETR,6
2013-01-30,SCHL,6
2013-01-30,FSLR,2
2013-01-30,COP,4
2013-01-30,WPI,6
2013-01-30,URBN,6
2013-01-30,ETN,6
2013-01-30,NTAP,1
2013-01-30,NRG,2
2013-01-30,TM,2
2013-01-30,JOY,6
2013-01-30,JBL,6
2013-01-30,SD,-1
2013-01-30,THC,6
2013-01-30,GILD,6
2013-01-30,ETFC,1
2013-01-30,CAT,-1
2013-01-30,IP,1
2013-01-30,STT,2
2013-01-30,DOV,6
2013-01-30,JPM,-3
2013-01-30,NEE,1
2013-01-30,PG,4
2013-01-30,ROST,2
2013-01-30,AZO,1
2013-01-30,AMGN,-1
2013-01-30,WU,1
2013-01-30,TEG,6
2013-01-30,CMI,3
2013-01-30,BK,-3
2013-01-30,GIS,2
2013-01-30,WHR,6
2013-01-30,LSI,1
2013-01-30,LLTC,6
2013-01-30,T,5
2013-01-30,YHOO,5
2013-01-30,SYK,3
2013-01-30,FLS,6
2013-01-30,BEN,6
2013-01-30,PETS,1
2013-01-30,ADSK,6
2013-01-30,WMB,2
2013-01-30,GES,3
2013-01-30,LLL,2
2013-01-30,BLL,6
2013-01-30,BMY,4
2013-01-30,IPG,6
2013-01-30,RF,3
2013-01-30,EBAY,2
2013-01-30,APH,6
2013-01-30,ADT,3
2013-01-30,MS,-3
2013-01-30,HSY,2
2013-01-30,COL,2
2013-01-30,GOOG,-1
2013-01-30,ROK,6
2013-01-30,EL,1
2013-01-30,EMC,-1
2013-01-30,UNP,6
2013-01-30,TER,6
2013-01-30,TXN,1
2013-01-30,IBM,1
2013-01-30,YUM,1
2013-01-30,HOTT,2
2013-01-30,EIX,2
2013-01-30,ACI,-1
2013-01-30,GT,2
2013-01-30,AGN,1
2013-01-30,CELG,1
2013-01-30,FIS,6
2013-01-30,JCI,6
2013-01-30,WTW,-1
2013-01-30,PAYX,6
2013-01-30,FE,3
2013-01-30,PX,3
2013-01-30,FTR,1
2013-01-30,TROW,6
2013-01-30,TSO,6
2013-01-30,TE,6
2013-01-30,CB,6
2013-01-30,WYN,6
2013-01-30,ESRX,1
2013-01-30,TAP,6
2013-01-30,MGM,6
2013-01-30,SNDK,6
2013-01-30,VAR,6
2013-01-30,NOC,2
2013-01-30,VPRT,1
2013-01-30,DD,6
2013-01-30,NI,2
2013-01-30,K,6
2013-01-30,CTAS,2
2013-01-30,BMS,6
2013-01-30,ZLC,1
2013-01-30,NVDA,6
2013-01-30,DTE,6
2013-01-30,CL,6
2013-01-30,CRM,6
2013-01-30,LUV,-1
2013-01-30,DELL,1
2013-01-30,NOV,2
2013-01-30,AKAM,2
2013-01-30,KMB,6
2013-01-30,LM,1
2013-01-30,GMCR,-1
2013-01-30,ORCL,4
2013-01-30,CVH,6
2013-01-30,L,6
2013-01-30,MUR,6
2013-01-30,PEG,6
2013-01-30,PWR,6
2013-01-30,DLTR,6
2013-01-30,CTXS,1
2013-01-30,KLAC,6
2013-01-30,PDCO,6
2013-01-30,LUK,6
2013-01-30,AFL,3
2013-01-30,ALTR,1
2013-01-30,TRIP,1
2013-01-30,VITC,-1
2013-01-30,MNST,6
2013-01-30,RDC,6
2013-01-30,NDAQ,1
2013-01-30,AMD,1
2013-01-30,GRMN,6
2013-01-31,CVC,6
2013-01-31,LMT,1
2013-01-31,XRX,6
2013-01-31,EXPE,2
2013-01-31,BBT,1
2013-01-31,CSCO,-1
2013-01-31,PRU,2
2013-01-31,BRK-B,3
2013-01-31,MKC,3
2013-01-31,STJ,6
2013-01-31,X,1
2013-01-31,PBCT,6
2013-01-31,RSH,-3
2013-01-31,LUK,6
2013-01-31,DDS,3
2013-01-31,RTN,6
2013-01-31,LLY,3
2013-01-31,WDC,1
2013-01-31,LM,1
2013-01-31,DIS,1
2013-01-31,GNW,3
2013-01-31,TRIP,1
2013-01-31,WFC,3
2013-01-31,MHFI,6
2013-01-31,SCHL,6
2013-01-31,PDCO,6
2013-01-31,PSX,1
2013-01-31,MPC,2
2013-01-31,COL,2
2013-01-31,EMC,-1
2013-01-31,JOY,6
2013-01-31,SHW,1
2013-01-31,MMR,-1
2013-01-31,IPG,6
2013-01-31,PNW,6
2013-01-31,SIRI,-1
2013-01-31,WEC,6
2013-01-31,XYL,2
2013-01-31,AMD,1
2013-01-31,KLAC,4
2013-01-31,HSP,6
2013-01-31,DELL,5
2013-01-31,LOW,-1
2013-01-31,HCN,6
2013-01-31,IR,6
2013-01-31,VZ,6
2013-01-31,PNC,6
2013-01-31,FSLR,5
2013-01-31,DVN,6
2013-01-31,COG,6
2013-01-31,SPLS,3
2013-01-31,BIG,1
2013-01-31,EMN,6
2013-01-31,PFG,6
2013-01-31,UNH,4
2013-01-31,CRM,6
2013-01-31,SBUX,5
2013-01-31,GWW,1
2013-01-31,AAPL,-1
2013-01-31,WYN,6
2013-01-31,DHR,1
2013-01-31,DKS,-1
2013-01-31,TSO,6
2013-01-31,UPS,6
2013-01-31,NFLX,-1
2013-01-31,RRC,2
2013-01-31,CMG,-1
2013-01-31,FRX,6
2013-01-31,MUR,2
2013-01-31,IP,1
2013-01-31,FISV,3
2013-01-31,ROK,2
2013-01-31,STI,6
2013-01-31,VALE,6
2013-01-31,BSX,1
2013-01-31,MSI,1
2013-01-31,ADSK,6
2013-01-31,HNZ,6
2013-01-31,JBL,6
2013-01-31,SYY,2
2013-01-31,DLX,1
2013-01-31,COV,6
2013-01-31,DISCA,2
2013-01-31,CB,6
2013-01-31,EQT,6
2013-01-31,FMC,6
2013-01-31,ADP,6
2013-01-31,BXP,6
2013-01-31,GRMN,6
2013-01-31,YHOO,4
2013-01-31,AEP,6
2013-01-31,GPC,6
2013-01-31,GILD,1
2013-01-31,IFF,6
2013-01-31,GIS,2
2013-01-31,MON,1
2013-01-31,PBI,2
2013-01-31,HSY,2
2013-01-31,LYB,6
2013-01-31,TEL,2
2013-01-31,SRE,6
2013-01-31,WM,2
2013-01-31,HIG,6
2013-01-31,NOV,2
2013-01-31,INTU,1
2013-01-31,PNR,1
2013-01-31,VPRT,1
2013-01-31,PETS,1
2013-01-31,JWN,-3
2013-01-31,EXPR,6
2013-01-31,FLR,6
2013-01-31,PCL,6
2013-01-31,BKS,-1
2013-01-31,ACI,1
2013-01-31,CA,-3
2013-01-31,APA,2
2013-01-31,NSC,3
2013-01-31,COST,5
2013-01-31,GMCR,-1
2013-01-31,ZLC,1
2013-01-31,KMX,2
2013-01-31,MOLX,6
2013-01-31,NRG,2
2013-01-31,FE,3
2013-01-31,JPM,-1
2013-01-31,APH,6
2013-01-31,ABC,6
2013-01-31,SNI,2
2013-01-31,IRM,6
2013-01-31,BA,2
2013-01-31,WIN,6
2013-01-31,MDLZ,1
2013-01-31,VTR,6
2013-01-31,AIV,6
2013-01-31,RAI,6
2013-01-31,IGT,4
2013-01-31,INTC,-1
2013-01-31,WU,1
2013-01-31,AXP,6
2013-01-31,WMB,2
2013-01-31,CVH,6
2013-01-31,BBBY,6
2013-01-31,CVX,-1
2013-01-31,LNC,6
2013-01-31,HOV,6
2013-01-31,TIBX,6
2013-01-31,HON,-1
2013-01-31,AN,6
2013-01-31,AZO,1
2013-01-31,DTV,2
2013-01-31,DSW,3
2013-01-31,XOM,-1
2013-01-31,SD,-1
2013-01-31,OKE,1
2013-01-31,ED,6
2013-01-31,CMA,2
2013-01-31,VLO,6
2013-01-31,AVP,3
2013-01-31,MTB,1
2013-01-31,ADM,6
2013-01-31,UTX,6
2013-01-31,OI,2
2013-01-31,DHI,3
2013-01-31,PPG,3
2013-01-31,CL,6
2013-01-31,HRL,6
2013-01-31,ETFC,1
2013-01-31,CCL,6
2013-01-31,NDAQ,3
2013-01-31,NKE,-1
2013-01-31,STZ,6
2013-01-31,SEE,6
2013-01-31,WPX,6
2013-01-31,CTAS,2
2013-01-31,PKI,2
2013-01-31,KIM,6
2013-01-31,NBL,2
2013-01-31,K,6
2013-01-31,URBN,6
2013-01-31,EBAY,3
2013-01-31,DVA,6
2013-01-31,KR,1
2013-01-31,ALTR,3
2013-01-31,PLL,6
2013-01-31,AGN,1
2013-01-31,MGM,6
2013-01-31,TDC,2
2013-01-31,BDX,6
2013-01-31,BAX,4
2013-01-31,MMC,2
2013-01-31,GS,-1
2013-01-31,BTU,-1
2013-01-31,SHLD,6
2013-01-31,CIM,-3
2013-01-31,ADT,3
2013-01-31,NILE,1
2013-01-31,BBY,2
2013-01-31,WAG,2
2013-01-31,AON,2
2013-01-31,HBAN,4
2013-01-31,AFL,3
2013-01-31,WTW,-1
2013-01-31,AES,6
2013-01-31,NYX,6
2013-01-31,BHI,-1
2013-01-31,ETR,6
2013-01-31,MRO,2
2013-01-31,HRB,1
2013-01-31,MU,1
2013-01-31,VMC,2
2013-01-31,C,2
2013-01-31,EQR,2
2013-01-31,TWX,2
2013-01-31,JOSB,1
2013-01-31,UNM,6
2013-01-31,CAB,6
2013-01-31,CME,3
2013-01-31,XL,6
2013-01-31,BF-B,2
2013-01-31,QEP,6
2013-01-31,DO,6
2013-01-31,ORCL,4
2013-01-31,LRCX,2
2013-01-31,LSI,1
2013-01-31,WMT,1
2013-01-31,JEF,-1
2013-01-31,AMGN,-1
2013-01-31,TRV,6
2013-01-31,SYMC,-1
2013-01-31,CMCSA,1
2013-01-31,FB,2
2013-01-31,NBR,2
2013-01-31,MET,2
2013-01-31,PG,4
2013-01-31,APD,3
2013-01-31,NTRS,6
2013-01-31,BRCM,1
2013-01-31,PGR,2
2013-01-31,EMR,6
2013-01-31,HUM,3
2013-01-31,MNST,6
2013-01-31,MCO,1
2013-01-31,EOG,1
2013-01-31,PXD,2
2013-01-31,FTI,2
2013-01-31,FHN,1
2013-01-31,ISRG,-1
2013-01-31,DOW,-1
2013-01-31,APOL,1
2013-01-31,BMS,6
2013-01-31,JDSU,1
2013-01-31,VFC,6
2013-01-31,CTXS,1
2013-01-31,NWL,2
2013-01-31,MRK,1
2013-01-31,JCI,6
2013-01-31,BAC,2
2013-01-31,SIAL,6
2013-01-31,FLWS,-1
2013-01-31,JEC,6
2013-01-31,NFX,6
2013-01-31,ABT,4
2013-01-31,KRFT,3
2013-01-31,CVS,1
2013-01-31,RF,3
2013-01-31,ACN,1
2013-01-31,MJN,2
2013-01-31,CNX,6
2013-01-31,GE,2
2013-01-31,AVB,6
2013-01-31,NE,6
2013-01-31,DLTR,6
2013-01-31,ABBV,1
2013-01-31,IBM,2
2013-01-31,TM,2
2013-01-31,PX,3
2013-01-31,PLD,1
2013-01-31,AIG,6
2013-01-31,NTAP,1
2013-01-31,MCK,2
2013-01-31,SLM,6
2013-01-31,PCAR,2
2013-01-31,ARNA,-1
2013-01-31,SWN,6
2013-01-31,BCR,6
2013-01-31,STT,2
2013-01-31,ATVI,-1
2013-01-31,FCX,-1
2013-01-31,BWA,2
2013-01-31,DE,6
2013-01-31,CAG,6
2013-01-31,MMM,6
2013-01-31,HPQ,3
2013-01-31,NOK,-1
2013-01-31,ADI,2
2013-01-31,CAT,-1
2013-01-31,GOOG,4
2013-01-31,PCLN,1
2013-01-31,KO,6
2013-01-31,CSX,-1
2013-01-31,CAH,6
2013-01-31,LO,6
2013-01-31,PCP,3
2013-01-31,TGT,4
2013-01-31,MCHP,6
2013-01-31,XLNX,6
2013-01-31,ANN,-1
2013-01-31,SPG,2
2013-01-31,CMS,6
